19.623966667,44.101616667,"Sokolina Svilena stena Azbukovica Podrinje 1225"
19.605533333,44.103416667,"Kurtinjača Svilena stena Azbukovica Podrinje 1212"
19.648916667,44.094083333,"Crvena stena Svilena stena Azbukovica Podrinje 1196"
19.59055,44.113516667,"Crvena stena Svilena stena Azbukovica Podrinje 1174"
19.56775,44.11915,"Rust Svilena stena Azbukovica Podrinje 1090"
19.605733333,44.129016667,"Stene Svilena stena Azbukovica Podrinje 1002"
19.577833333,44.467366667,"Razbojište Vlašić 462"
20.295566667,44.037916667,"Galič Takovo (Beršići) 689"
19.6477,43.980816667,"Višesava (Bajina Bašta Dobrotin) 868"
19.625983333,43.985166667,"Klik (Bajina Bašta Dobrotin) 861"
19.648816667,43.964283333,"Drajska glava (Bajina Bašta Dobrotin) 752"
19.7157,43.973666667,"Klik (Draksin Rogačica) 870"
19.7222,43.978716667,"Malić (Draksin Rogačica) 782"
19.7799,43.981183333,"Glog Crna gora (Kosjerić Seča Reka) 871"
19.765516667,43.986716667,"Crni vrh Crna gora (Kosjerić Seča Reka) 865"
19.803633333,43.987666667,"Bobija Crna gora (Kosjerić Seča Reka) 836"
20.20755,43.968766667,"Kita (Pranjani Kablar) 624"
20.231283333,43.98405,"Veliki pogled (Pranjani Kablar) 536"
20.19735,43.959866667,"(Pranjani Glavaj Kablar) 638"
20.14065,44.0314,"Umka (Pranjani Maljen) 642"
